VALUE	VALUE_SAVED	NAME	DESCRIPTION	UNIT	TYPE	TYPE_ID	VISIBLE	STATECHART	INSTANCE	LOWER_LIMIT	UPPER_LIMIT	VALIDATE	ID	INSTANCE_ID	STATECHART_ID	SET_ID	SET_ID_SAVED
300.ACW	300.ACW	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	CW	ACW	0	0	0	1227	60	33	46	0
10.0000000000	10.0000000000	Tracking Acceleration	The acceleration used when tracking	deg/s^2	DOUBLE	2	1	CW	ACW	0.1	20	1	1211	60	33	46	0
1.0000000000	1.0000000000	Tracking CompensationGain	Compenation value used in tracking command to convert to position command, acording to ((endVelocity^2)/acceleration)*(0.5)*CompensationGain formula		DOUBLE	2	0	CW	ACW	0.5	100	0	1379	60	33	46	0
48.0000000000	48.0000000000	Tracking Jerk	The jerk used when tracking	deg/s^3	DOUBLE	2	1	CW	ACW	0.5	100	1	1212	60	33	46	0
3000.0000000000	3000.0000000000	Tracking queue size	Queue size for the tracking task. If the maximun is achieved new commands will be lost. This setting is only available in the startup of the application		DOUBLE	2	0	CW	ACW	0	0	0	1213	60	33	46	0
10.0000000000	10.0000000000	Tracking Speed	The speed used when tracking	deg/s^2	DOUBLE	2	1	CW	ACW	0.1	16	1	1214	60	33	46	0
0.0000000000	0.0000000000	Tracking Time offset	Offset for tracking commands to be applied	s	DOUBLE	2	0	CW	ACW	0	0	0	1215	60	33	46	0
1300.000000	1300.000000	Tracking Wait for data before error	After this time without a new command the tracking task will througth an error	ms	DOUBLE	2	1	CW	ACW	0	0	0	1216	60	33	46	0
500.0000000000	500.0000000000	Tracking Wait for first track setpoint error	After this time without the first tracking command the tracking task will througth an error	ms	DOUBLE	2	1	CW	ACW	0	0	0	1217	60	33	46	0
5000.0000000000	5000.0000000000	Tracking Wait time for check setpoint	Time to wait for a new check with a command in the queue but the time is not fullfilled yet	us	DOUBLE	2	1	CW	ACW	0	0	0	1218	60	33	46	0
500.0000000000	500.0000000000	Tracking Wait time if no data in queue	Time to wait for checking for a new command when no data in the queue	us	DOUBLE	2	1	CW	ACW	0	0	0	1220	60	33	46	0
100.0000000000	100.0000000000	WaitAfterReset	Time to wait after a reset to go to idle	ms	DOUBLE	2	0	CW	ACW	0	0	0	1221	60	33	46	0
0.9000000000	0.9000000000	Camera Deviation	Allowed deviation between camera position and camera cable wrap position. If this limit is overcomed the system will trigger a warning	deg	DOUBLE	2	1	CW	CCW	0.5	2	1	806	61	33	46	0
1	1	Camera Deviation Override	Override the Camera Deviation limits. If the value of this param is true the alarm Critical Camera deviation will not trigger. Enable this override only for testing or to get CCW out of Critical Camera Deviation limit		BOOLEAN	1	1	CW	CCW	0	0	0	804	61	33	46	0
1.0000000000	1.0000000000	Critical Azimuth Deviation	Maximum allowed deviation between this subsystem and the tracked one.	deg	DOUBLE	2	1	CW	CCW	0.5	2	1	1185	61	33	46	0
6.000000	6.000000	Critical Speed Limit	If this speed value is overcomed an the critical speed limit alarm will be triggered	deg/s	DOUBLE	2	1	CW	CCW	0.01	6	1	799	61	33	46	0
1.000000	1.000000	Default Acceleration	The default acceleration of the motor	deg/s^2	DOUBLE	2	1	CW	CCW	0.1	1.5	1	748	61	33	46	0
6.0000000000	6.0000000000	Default Jerk	The default jerk of the motor	deg/s^3	DOUBLE	2	1	CW	CCW	0.5	6	1	749	61	33	46	0
3.500000	3.500000	Default Speed	The default speed of the motor	deg/s^2	DOUBLE	2	1	CW	CCW	0.1	5.25	1	750	61	33	46	0
0	0	Force Drive Selection	Force to use a drive when  powering on and not look to using to times to decide. The selected drive will be managed by setting Forced Drive. This setting is for testing purposes only.		BOOLEAN	1	1	CW	CCW	0	0	0	811	61	33	46	0
1.0000000000	1.0000000000	Forced Drive	Drive to use when setting Force Drive Selection is True. Use number  1 or 2 to sellect Motor 1 or  Motor 2		DOUBLE	2	1	CW	CCW	1	2	1	812	61	33	46	0
Motor 1	Motor 1	ID String 1	This is the identifier for the Motor 1 in string format.		STRING	3	1	CW	CCW	0	0	0	773	61	33	46	0
Motor 2	Motor 2	ID String 2	This is the identifier for the Motor 2 in string format.		STRING	3	1	CW	CCW	0	0	0	819	61	33	46	0
0.7	0.7	InPositionMargin	This value is used to send the in position event.	deg	DOUBLE	2	1	CW	CCW	0	0	0	1367	61	33	46	0
1.0000000000	1.0000000000	Max Acceleration	The maximum allowed acceleration of the motor. If the command has bigger acceleration than this value the command will be rejected	deg/s^2	DOUBLE	2	1	CW	CCW	1	2	0	763	61	33	46	0
7.0000000000	7.0000000000	Max Jerk	The maximum allowed jerk of the motor. If the command has bigger jerk than this value the command will be rejected	deg/s^3	DOUBLE	2	1	CW	CCW	5	8	0	764	61	33	46	0
90.0000000000	90.0000000000	Max Position	Maximum allowed position	deg	DOUBLE	2	1	CW	CCW	80	94	1	761	61	33	46	0
91.0000000000	91.0000000000	Max Software Limit	Maximum allowed position before triggering and alarm	deg	DOUBLE	2	0	CW	CCW	90	93	1	801	61	33	46	0
5.600000	5.600000	Max Speed	The maximum allowed speed of the motor. If the command has bigger speed than this value the command will be rejected	deg/s^2	DOUBLE	2	1	CW	CCW	4.5	6	0	765	61	33	46	0
-90.0000000000	-90.0000000000	Min Position	Minimum allowed position	deg	DOUBLE	2	1	CW	CCW	-94	-80	1	762	61	33	46	0
-91.0000000000	-91.0000000000	Min Software Limit	Minimum allowed position before triggering and alarm	deg	DOUBLE	2	0	CW	CCW	-93	-90	1	802	61	33	46	0
3.0000000000	3.0000000000	Motor 1 ID	ID for the first motor in CCW		DOUBLE	2	0	CW	CCW	0	0	0	751	61	33	46	0
4.0000000000	4.0000000000	Motor 2 ID	ID for the first motor in CCW		DOUBLE	2	0	CW	CCW	0	0	0	752	61	33	46	0
c:\\Configuration\\CCWData.ini	c:\\Configuration\\CCWData.ini	Motor timer file path	Path for the file where using time of each motor will be saved		STRING	3	0	CW	CCW	0	0	0	771	61	33	46	0
140.0000000000	140.0000000000	Move_Trans_TimeMargin	Margin to perform a move before getting a timeout error. It is expressed in % of the calculated time with movement limits.	%	DOUBLE	2	1	CW	CCW	105	250	1	753	61	33	46	0
1	1	Negative Limit Switch Enable	Enable the limit switch. If the value of this param is false the limit switches does not work. Disable this override only for testing or to get CCW out of limit switch		BOOLEAN	1	1	CW	CCW	0	0	0	1389	61	33	46	0
1	1	Negative Software Limit Enable	Enable the softwar limit. If the value of this param is false the software limit does not work and will not trigger any alarm. Disable this only for testing or to get the system out of software limit		BOOLEAN	1	1	CW	CCW	0	0	0	1388	61	33	46	0
5000.000000	5000.000000	OffTrans_Timeout	Timeout time to switch off the system	ms	DOUBLE	2	1	CW	CCW	0	0	0	754	61	33	46	0
10000.000000	10000.000000	OnTrans_Timeout	Timeout time to switch on the system	ms	DOUBLE	2	1	CW	CCW	0	0	0	755	61	33	46	0
0.0000000000	0.0000000000	Position Offset	This is the offset added to the position of the CW, it is used both for the telemetry sent by the bosch task as well as the commands sent by the statechart. This setting is updated only after a reboot of the TMA-PXI.	deg	DOUBLE	2	1	CW	CCW	-0.5	0.5	1	809	61	33	46	0
1	1	Positive Limit Switch Enable	Enable the limit switch. If the value of this param is false the limit switches does not work. Disable this override only for testing or to get CCW out of limit switch		BOOLEAN	1	1	CW	CCW	0	0	0	798	61	33	46	0
1	1	Positive Software Limit Enable	Enable the softwar limit. If the value of this param is false the software limit does not work and will not trigger any alarm. Disable this only for testing or to get the system out of software limit		BOOLEAN	1	1	CW	CCW	0	0	0	800	61	33	46	0
2000.0000000000	2000.0000000000	ResettingTime	Timeout time to reset the system	ms	DOUBLE	2	1	CW	CCW	0	0	0	756	61	33	46	0
1.0000000000	1.0000000000	Rotation sense	Manage the rotation sense. A value of 1 makes the CCW rotates clockwise locking to gears and - 1 makes rotates counter clockwise		DOUBLE	2	1	CW	CCW	-1	1	1	808	61	33	46	0
6.000000	6.000000	Speed Limit	If this speed value is overcomed a speed limit warning will be triggered.	mm/s	DOUBLE	2	1	CW	CCW	0.01	6	1	805	61	33	46	0
4000.000000	4000.000000	StopTrans_Timeout	Timeout time to stop a movement	ms	DOUBLE	2	1	CW	CCW	0	0	0	757	61	33	46	0
1000.CCW	1000.CCW	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	CW	CCW	0	0	0	774	61	33	46	0
1.0000000000	1.0000000000	Tracking Acceleration	The acceleration used when tracking	deg/s^2	DOUBLE	2	1	CW	CCW	0.1	1.5	1	816	61	33	46	0
1.0000000000	1.0000000000	Tracking CompensationGain	Compenation value used in tracking command to convert to position command, acording to ((endVelocity^2)/acceleration)*(0.5)*CompensationGain formula		DOUBLE	2	0	CW	CCW	0.5	100	0	1380	61	33	46	0
6.0000000000	6.0000000000	Tracking Jerk	The jerk used when tracking	deg/s^3	DOUBLE	2	1	CW	CCW	0.5	6	1	817	61	33	46	0
3000.0000000000	3000.0000000000	Tracking queue size	Queue size for the tracking task. If the maximun is achieved new commands will be lost. This setting is only available in the startup of the application		DOUBLE	2	0	CW	CCW	0	0	0	772	61	33	46	0
3.5000000000	3.5000000000	Tracking Speed	The speed used when tracking	deg/s^2	DOUBLE	2	1	CW	CCW	0.1	5.25	1	818	61	33	46	0
0.000000	0.000000	Tracking Time offset	Offset for tracking commands to be applied	s	DOUBLE	2	0	CW	CCW	0	0	0	766	61	33	46	0
230.000000	230.000000	Tracking Wait for data before error	After this time without a new command the tracking task will througth an error	ms	DOUBLE	2	1	CW	CCW	0	0	0	769	61	33	46	0
500.0000000000	500.0000000000	Tracking Wait for first track setpoint error	After this time without the first tracking command the tracking task will througth an error	ms	DOUBLE	2	1	CW	CCW	0	0	0	770	61	33	46	0
5000.0000000000	5000.0000000000	Tracking Wait time for check setpoint	Time to wait for a new check with a command in the queue but the time is not fullfilled yet	us	DOUBLE	2	1	CW	CCW	0	0	0	768	61	33	46	0
500.0000000000	500.0000000000	Tracking Wait time if no data in queue	Time to wait for checking for a new command when no data in the queue	us	DOUBLE	2	1	CW	CCW	0	0	0	767	61	33	46	0
100.0000000000	100.0000000000	WaitAfterReset	Time to wait after a reset to go to idle	ms	DOUBLE	2	0	CW	CCW	0	0	0	760	61	33	46	0
1.500000	1.500000	Error Timeout Margin	The error timeout margin in %.		DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	157	25	20	46	0
DP X+	DP X+	ID String	This is the identifier for the deployable platform in string format.		STRING	3	1	DeployablePlatform	DeployablePlatform1	0	0	0	579	25	20	46	0
10.0000000000	10.0000000000	InRangeMargin	The margin for deployed and retracted positions of the system	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	1392	25	20	46	0
2364.0000000000	2364.0000000000	Max Platform Position 1	The maximum position of platform element 1.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	139	25	20	46	0
2386.0000000000	2386.0000000000	Max Platform Position 2	The maximum position of platform element 2.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	140	25	20	46	0
73.0000000000	73.0000000000	Min Platform Position 1	The minimum position of platform element 1.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	142	25	20	46	0
55.0000000000	55.0000000000	Min Platform Position 2	The minimum position of platform element 2.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	141	25	20	46	0
21	21	Motor ID Platform 1	The motor ID of platform motor 1.		DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	131	25	20	46	0
22	22	Motor ID Platform 2	The motor ID of platform motor 2.		DOUBLE	2	0	DeployablePlatform	DeployablePlatform1	0	0	0	132	25	20	46	0
98.0000000000	98.0000000000	Platform Acceleration	The acceleration of the platform.	mm/s^2	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0.1	100	1	136	25	20	46	0
98.0000000000	98.0000000000	Platform Deceleration	The deceleration of any platform element.	deg/s^2	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0.1	100	1	137	25	20	46	0
100.0000000000	100.0000000000	Platform Jerk	The jerk of any platform element.	mm/s^3	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0.1	1000	1	138	25	20	46	0
110.0000000000	110.0000000000	Platform Max Critical Velocity	The maximum critical velocity, which causes an alarm to be triggered.	mm/s	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0.1	110	1	134	25	20	46	0
105.0000000000	105.0000000000	Platform Max Velocity	The maximum velocity, which causes a warning to be triggered.	mm/s	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0.1	110	1	133	25	20	46	0
16	16	Platform Velocity	The moving velocity of any platform element.	mm/s	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0.1	110	1	135	25	20	46	0
20000.0000000000	20000.0000000000	TimeoutLockExtension	Timeout time for the lock extension command.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0	0	0	1072	25	20	46	0
150.0000000000	150.0000000000	TimeoutMoveMargin	Timeout time margin for the move cmd.	%	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0	0	0	586	25	20	46	0
3000.0000000000	3000.0000000000	TimeoutPowerOff	Timeout time for the power off cmd.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0	0	0	588	25	20	46	0
3000.0000000000	3000.0000000000	TimeoutPowerOn	Timeout time for the power on cmd.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0	0	0	590	25	20	46	0
3000.0000000000	3000.0000000000	TimeoutReset	Timeout time for the reset cmd.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0	0	0	584	25	20	46	0
3000.0000000000	3000.0000000000	TimeoutStop	Timeout time for the stop cmd.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform1	0	0	0	582	25	20	46	0
1.500000	1.500000	Error Timeout Margin	The error timeout margin in %.		DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	158	26	20	46	0
DP X-	DP X-	ID String	This is the identifier for the deployable platform in string format.		STRING	3	1	DeployablePlatform	DeployablePlatform2	0	0	0	580	26	20	46	0
10.0000000000	10.0000000000	InRangeMargin	The margin for deployed and retracted positions of the system	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	1393	26	20	46	0
2287	2287	Max Platform Position 1	The maximum position of platform element 1.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	143	26	20	46	0
2330	2330	Max Platform Position 2	The maximum position of platform element 2.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	144	26	20	46	0
5	5	Min Platform Position 1	The minimum position of platform element 1.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	145	26	20	46	0
5	5	Min Platform Position 2	The minimum position of platform element 2.	mm	DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	146	26	20	46	0
18	18	Motor ID Platform 1	The motor ID of platform motor 1.		DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	147	26	20	46	0
17	17	Motor ID Platform 2	The motor ID of platform motor 2.		DOUBLE	2	0	DeployablePlatform	DeployablePlatform2	0	0	0	148	26	20	46	0
98.0000000000	98.0000000000	Platform Acceleration	The acceleration of the platform.	mm/s^2	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0.1	100	1	149	26	20	46	0
98.0000000000	98.0000000000	Platform Deceleration	The deceleration of any platform element.	deg/s^2	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0.1	100	1	150	26	20	46	0
100.0000000000	100.0000000000	Platform Jerk	The jerk of any platform element.	mm/s^3	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0.1	1000	1	151	26	20	46	0
110.0000000000	110.0000000000	Platform Max Critical Velocity	The maximum critical velocity, which causes an alarm to be triggered.	mm/s	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0.1	120	1	152	26	20	46	0
105.0000000000	105.0000000000	Platform Max Velocity	The maximum velocity, which causes a warning to be triggered.	mm/s	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0.1	120	1	153	26	20	46	0
16	16	Platform Velocity	The moving velocity of any platform element.	mm/s	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0.1	110	1	154	26	20	46	0
20000.0000000000	20000.0000000000	TimeoutLockExtension	Timeout time for the lock extension command.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0	0	0	1071	26	20	46	0
150.0000000000	150.0000000000	TimeoutMoveMargin	Timeout time margin for the move cmd.	%	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0	0	0	587	26	20	46	0
3000.0000000000	3000.0000000000	TimeoutPowerOff	Timeout time for the power off cmd.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0	0	0	589	26	20	46	0
3000.0000000000	3000.0000000000	TimeoutPowerOn	Timeout time for the power on cmd.	ms	DOUBLE	2	1	DeployablePlatform	DeployablePlatform2	0	0	0	591	26	20	46	0
